[P7]markerid,[P5]markerid,NO,시군구,**시,**구,**동,[P2]시군구_단지명,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
5635.0,5635.0,76,대전시 대덕구 송촌동,대전시,대덕구,송촌동,대전시 대덕구 송촌동 서오,554,554,0,서오,80.96,202312,29,"20,800",104,8,-,-,1991,동춘당로23번길 37,-,중개거래,대전 대덕구,24.02.15,아파트
119794.0,UNMAPPED,77,대전시 유성구 봉명동,대전시,유성구,봉명동,대전시 유성구 봉명동 스카이뷰시티,615-2,615,2,스카이뷰시티,27.6933,202312,29,"9,750",-,13,-,-,2018,온천북로13번길 21,-,중개거래,대전 유성구,24.01.05,아파트
UNMAPPED,UNMAPPED,79,대전시 동구 판암동,대전시,동구,판암동,대전시 동구 판암동 주공1,178,178,0,주공1,59.39,202312,29,"14,500",105,12,-,-,1990,옥천로180번길 47-2,-,중개거래,대전 동구 대전 유성구,24.02.05,아파트
11108.0,11108.0,80,대전시 서구 변동,대전시,서구,변동,대전시 서구 변동 천일월드빌,69-1,69,1,천일월드빌,59.9915,202312,29,"15,700",-,3,-,-,2002,유등로 343,-,중개거래,"대전 서구, 대전 중구",24.02.26,아파트
UNMAPPED,UNMAPPED,81,대전시 중구 태평동,대전시,중구,태평동,대전시 중구 태평동 유등마을쌍용아파트,253-1,253,1,유등마을쌍용아파트,59.92,202312,29,"26,500",108,25,-,-,2000,수침로 138,-,중개거래,대전 중구,24.01.26,아파트
UNMAPPED,UNMAPPED,82,대전시 대덕구 석봉동,대전시,대덕구,석봉동,대전시 대덕구 석봉동 등마루,496-4,496,4,등마루,59.31,202312,29,"10,500",1,5,-,-,1995,대덕대로1593번길 69,-,직거래,-,24.01.03,아파트
11331.0,11331.0,83,대전시 대덕구 신일동,대전시,대덕구,신일동,대전시 대덕구 신일동 한라,1682-4,1682,4,한라,49.86,202312,29,"9,200",102,3,-,-,1996,대덕대로1448번길 80,-,중개거래,대전 대덕구,24.01.12,아파트
9268.0,9268.0,84,대전시 대덕구 덕암동,대전시,대덕구,덕암동,대전시 대덕구 덕암동 삼호(38-5),38-5,38,5,삼호(38-5),54.51,202312,28,"3,500",1,6,-,-,1991,덕암북로10번길 130,-,중개거래,대전 대덕구,24.01.09,아파트
123551.0,123551.0,85,대전시 대덕구 신탄진동,대전시,대덕구,신탄진동,대전시 대덕구 신탄진동 대전동일스위트리버스카이1단지,771,771,0,대전동일스위트리버스카이1단지,77.0917,202312,28,"38,000",108동,5,-,-,2021,대청로 43,-,중개거래,대전 대덕구,24.02.26,아파트
UNMAPPED,UNMAPPED,86,대전시 유성구 상대동,대전시,유성구,상대동,대전시 유성구 상대동 트리풀시티,487,487,0,트리풀시티,139.09,202312,28,"112,800",920,1,-,-,2011,상대남로 26,-,중개거래,대전 유성구,24.04.29,아파트
115287.0,115287.0,88,대전시 동구 대동,대전시,동구,대동,대전시 동구 대동 이스트시티1단지,539,539,0,이스트시티1단지,74.95,202312,28,"40,000",112동,7,-,-,2018,동대전로46번길 30,-,중개거래,대전 동구,24.01.24,아파트
8907.0,8907.0,90,대전시 서구 복수동,대전시,서구,복수동,대전시 서구 복수동 계룡,275,275,0,계룡,63.36,202312,28,"15,900",8,5,-,-,1991,복수서로 10,-,중개거래,대전 서구,24.01.30,아파트
5614.0,5614.0,91,대전시 대덕구 송촌동,대전시,대덕구,송촌동,대전시 대덕구 송촌동 선비마을3단지,461-1,461,1,선비마을3단지,59.82,202312,28,"25,200",310,18,-,-,1999,동춘당로114번길 60,-,중개거래,대전 대덕구,24.02.20,아파트
25397.0,25397.0,92,대전시 유성구 장대동,대전시,유성구,장대동,대전시 유성구 장대동 성원상떼빌,376-2,376,2,성원상떼빌,84.9806,202312,28,"30,000",101,4,-,-,2004,온천서로 36-19,-,중개거래,대전 서구,24.03.25,아파트
5792.0,5792.0,93,대전시 서구 탄방동,대전시,서구,탄방동,대전시 서구 탄방동 한가람,834,834,0,한가람,84.76,202312,28,"54,000",12,4,-,-,1991,문예로 16,-,중개거래,대전 서구,24.02.19,아파트
5801.0,5801.0,94,대전시 서구 둔산동,대전시,서구,둔산동,대전시 서구 둔산동 국화동성,1809,1809,0,국화동성,84.35,202312,28,"44,500",102,5,-,-,1991,둔산로 201,-,중개거래,대전 서구,24.03.14,아파트
5747.0,5747.0,96,대전시 서구 가수원동,대전시,서구,가수원동,대전시 서구 가수원동 계룡,643,643,0,계룡,59.4,202312,28,"15,800",2,9,-,-,1986,가수원로 98,-,중개거래,"대전 서구, 대전 유성구",24.02.23,아파트
5626.0,5626.0,98,대전시 대덕구 오정동,대전시,대덕구,오정동,대전시 대덕구 오정동 한남,464-1,464,1,한남,84.97,202312,28,"20,200",101,7,-,-,1996,대전로1020번길 85,-,중개거래,"대전 대덕구, 대전 동구",24.04.17,아파트
UNMAPPED,UNMAPPED,99,대전시 서구 관저동,대전시,서구,관저동,대전시 서구 관저동 느리울마을11단지,1422,1422,0,느리울마을11단지,84.8,202312,28,"34,000",1112,8,-,-,2004,관저동로90번길 47,-,중개거래,대전 서구,24.03.04,아파트
UNMAPPED,UNMAPPED,100,대전시 유성구 지족동,대전시,유성구,지족동,대전시 유성구 지족동 트리풀시티포레아파트,1043,1043,0,트리풀시티포레아파트,74.1615,202312,28,"41,500",105동,16,-,-,2017,지족로190번길 36,-,중개거래,대전 유성구,24.02.28,아파트
UNMAPPED,UNMAPPED,101,대전시 중구 중촌동,대전시,중구,중촌동,대전시 중구 중촌동 하늘(주공3),283,283,0,하늘(주공3),49.21,202312,28,"17,800",307,17,-,-,1998,목중로 69,-,중개거래,대전 중구,24.02.21,아파트
23043.0,UNMAPPED,102,대전시 유성구 봉명동,대전시,유성구,봉명동,대전시 유성구 봉명동 미성샤르망,468-3,468,3,미성샤르망,67.867,202312,28,"21,300",101,12,-,-,2006,계룡로 64,-,중개거래,대전 유성구,24.03.11,아파트
UNMAPPED,UNMAPPED,105,대전시 동구 용운동,대전시,동구,용운동,대전시 동구 용운동 삼정하이츠,363,363,0,삼정하이츠,72.42,202312,28,"16,100",7,4,-,-,1990,동부로73번길 95,-,중개거래,대전 동구,24.01.18,아파트
6017.0,6017.0,108,대전시 서구 정림동,대전시,서구,정림동,대전시 서구 정림동 강변들금성백조,683,683,0,강변들금성백조,59.99,202312,28,"13,000",101,13,-,-,1996,구봉로 419,-,직거래,-,24.02.22,아파트
135826.0,135826.0,110,대전시 유성구 용산동,대전시,유성구,용산동,대전시 유성구 용산동 호반써밋그랜드파크3BL,750,750,0,호반써밋그랜드파크3BL,84.9769,202312,27,"44,000",303동,28,-,-,2023,용산1로 83,-,직거래,-,24.01.16,아파트
UNMAPPED,UNMAPPED,111,대전시 유성구 관평동,대전시,유성구,관평동,대전시 유성구 관평동 한화꿈에그린1차,664,664,0,한화꿈에그린1차,59.912,202312,27,"35,000",-,3,-,-,2006,배울2로 6,20231228,직거래,-,-,아파트
17420.0,UNMAPPED,112,대전시 유성구 지족동,대전시,유성구,지족동,대전시 유성구 지족동 SK허브,894-5,894,5,SK허브,84.65,202312,27,"29,000",-,13,-,-,2006,은구비남로 13,-,중개거래,대전 유성구,24.03.12,아파트
UNMAPPED,UNMAPPED,113,대전시 서구 도마동,대전시,서구,도마동,대전시 서구 도마동 경남3차,211,211,0,경남3차,75.9,202312,27,"17,800",106,12,-,-,1986,배재로 155-7,-,중개거래,대전 서구,24.01.02,아파트
5899.0,5899.0,114,대전시 서구 월평동,대전시,서구,월평동,대전시 서구 월평동 황실타운,302,302,0,황실타운,84.98,202312,27,"40,500",116,11,-,-,1994,청사로 65,-,중개거래,대전 서구,24.02.28,아파트
102128.0,102128.0,118,대전시 중구 목동,대전시,중구,목동,대전시 중구 목동 올리브힐,362,362,0,올리브힐,59.75,202312,27,"32,000",104,16,-,-,2011,목동로 70,-,중개거래,대전 중구,23.12.27,아파트
UNMAPPED,UNMAPPED,119,대전시 유성구 송강동,대전시,유성구,송강동,대전시 유성구 송강동 청솔태영,8-2,8,2,청솔태영,84.44,202312,27,"20,700",310,1,-,-,1995,송강로42번길 61,-,중개거래,대전 유성구,24.02.29,아파트
109786.0,UNMAPPED,120,대전시 대덕구 송촌동,대전시,대덕구,송촌동,대전시 대덕구 송촌동 평원,560-6,560,6,평원,45.63,202312,27,"15,400",주건축물1,8,-,-,2014,동춘당로15번길 54,-,중개거래,대전 대덕구,24.01.31,아파트
108306.0,108306.0,122,대전시 중구 산성동,대전시,중구,산성동,대전시 중구 산성동 아가페,117-15,117,15,아가페,76.2375,202312,27,"15,800",-,3,-,-,2005,보문산로41번길 22,-,중개거래,대전 중구,24.02.16,아파트
UNMAPPED,UNMAPPED,123,대전시 유성구 노은동,대전시,유성구,노은동,대전시 유성구 노은동 열매마을11단지(계룡리슈빌),552-3,552,3,열매마을11단지(계룡리슈빌),102.0,202312,27,"45,500",1103,8,-,-,2003,왕가봉로 23,-,중개거래,대전 유성구,24.01.05,아파트
5758.0,5758.0,124,대전시 서구 만년동,대전시,서구,만년동,대전시 서구 만년동 강변,1-2,1,2,강변,127.71,202312,27,"57,000",104,2,-,-,1996,만년로 25,-,중개거래,대전 서구,24.01.19,아파트
26940.0,26940.0,127,대전시 유성구 봉산동,대전시,유성구,봉산동,대전시 유성구 봉산동 하늘바람휴먼시아,295,295,0,하늘바람휴먼시아,84.18,202312,27,"30,105",108,20,-,-,2009,와룡로136번길 15,-,중개거래,대전 유성구,24.01.15,아파트
5948.0,5948.0,128,대전시 서구 둔산동,대전시,서구,둔산동,대전시 서구 둔산동 꿈나무,908-1,908,1,꿈나무,84.885,202312,27,"41,000",203,6,-,-,1994,청사로 253,-,중개거래,대전 서구,24.03.22,아파트
6023.0,6023.0,129,대전시 서구 정림동,대전시,서구,정림동,대전시 서구 정림동 삼정하이츠,290-1,290,1,삼정하이츠,56.655,202312,27,"11,000",101동,2,-,-,1992,정림서로 114,-,중개거래,대전 서구,24.01.09,아파트
UNMAPPED,UNMAPPED,130,대전시 서구 관저동,대전시,서구,관저동,대전시 서구 관저동 원앙마을4,999,999,0,원앙마을4,49.59,202312,27,"15,200",414,1,-,-,1997,관저북로 14,-,중개거래,대전 서구,24.02.26,아파트
110608.0,110608.0,131,대전시 서구 관저동,대전시,서구,관저동,대전시 서구 관저동 관저어반힐스,1593,1593,0,관저어반힐스,74.94,202312,27,"44,500",505동,15,-,-,2017,관저남로 80,-,중개거래,대전 서구,24.02.27,아파트
104970.0,104970.0,132,대전시 동구 천동,대전시,동구,천동,대전시 동구 천동 위드힐,540,540,0,위드힐,84.98,202312,27,"35,700",304,17,-,-,2013,대전로542번길 121,-,중개거래,대전 동구,24.03.15,아파트
100790.0,100790.0,133,대전시 중구 대흥동,대전시,중구,대흥동,대전시 중구 대흥동 푸르내,103-2,103,2,푸르내,84.9821,202312,27,"20,000",푸르내아파트,13,-,-,2008,대전천서로 401,-,직거래,-,24.01.12,아파트
UNMAPPED,UNMAPPED,134,대전시 서구 관저동,대전시,서구,관저동,대전시 서구 관저동 구봉마을5,1137,1137,0,구봉마을5,84.71,202312,27,"29,300",511,10,-,-,2000,관저로 51,-,중개거래,대전 서구,24.02.20,아파트
UNMAPPED,UNMAPPED,135,대전시 대덕구 덕암동,대전시,대덕구,덕암동,대전시 대덕구 덕암동 삼부덕암마을,45-2,45,2,삼부덕암마을,84.69,202312,27,"24,000",102,5,-,-,2000,덕암로234번길 15,-,중개거래,대전 대덕구,24.03.11,아파트
100330.0,100330.0,136,대전시 대덕구 석봉동,대전시,대덕구,석봉동,대전시 대덕구 석봉동 금강엑슬루타워,770,770,0,금강엑슬루타워,141.366,202312,27,"51,800",108,31,-,-,2012,대덕대로 1555,-,중개거래,대전 대덕구,24.03.12,아파트
5609.0,5609.0,138,대전시 대덕구 석봉동,대전시,대덕구,석봉동,대전시 대덕구 석봉동 한밭,313-1,313,1,한밭,59.94,202312,27,"12,200",1,10,-,-,1995,석봉로58번안길 82,-,직거래,-,24.01.16,아파트
UNMAPPED,UNMAPPED,140,대전시 대덕구 신탄진동,대전시,대덕구,신탄진동,대전시 대덕구 신탄진동 옥수맨션,139-6,139,6,옥수맨션,72.72,202312,27,"6,500",1,3,-,-,1989,신탄진동로23번길 44,-,중개거래,대전 대덕구,24.01.09,아파트
102964.0,UNMAPPED,142,대전시 대덕구 신탄진동,대전시,대덕구,신탄진동,대전시 대덕구 신탄진동 골든리버,141-28,141,28,골든리버,26.8,202312,26,"5,430",-,11,-,-,2004,신탄진로810번길 20,-,중개거래,대전 대덕구,24.01.10,아파트
102967.0,102967.0,143,대전시 대덕구 평촌동,대전시,대덕구,평촌동,대전시 대덕구 평촌동 행복한마을,540-1,540,1,행복한마을,84.7154,202312,26,"29,200",104,3,-,-,2011,덕암로 200,-,중개거래,대전 대덕구,24.02.20,아파트
UNMAPPED,UNMAPPED,146,대전시 서구 둔산동,대전시,서구,둔산동,대전시 서구 둔산동 청솔아파트,1811,1811,0,청솔아파트,84.76,202312,26,"50,000",5,11,-,-,1991,둔산로 223,-,중개거래,대전 서구,24.02.16,아파트
17582.0,17582.0,147,대전시 동구 가양동,대전시,동구,가양동,대전시 동구 가양동 대주파크빌,652-1,652,1,대주파크빌,63.1748,202312,26,"25,250",106,18,-,-,2006,충정로 136,-,중개거래,대전 동구,24.05.17,아파트
UNMAPPED,UNMAPPED,148,대전시 동구 가양동,대전시,동구,가양동,대전시 동구 가양동 임광하이츠4동,35-14,35,14,임광하이츠4동,59.79,202312,26,"9,900",4,1,-,-,1991,흥룡로65번길 46,-,중개거래,대전 동구,24.01.15,아파트
UNMAPPED,UNMAPPED,149,대전시 서구 복수동,대전시,서구,복수동,대전시 서구 복수동 삼익목화2,280,280,0,삼익목화2,59.915,202312,26,"19,000",305,4,-,-,1998,복수북로 42,-,직거래,-,23.12.27,아파트
UNMAPPED,UNMAPPED,150,대전시 유성구 반석동,대전시,유성구,반석동,대전시 유성구 반석동 반석마을5단지(금성백조예미지),622,622,0,반석마을5단지(금성백조예미지),132.0577,202312,26,"80,500",501,21,-,-,2005,반석동로 33,-,중개거래,대전 유성구,23.12.28,아파트
UNMAPPED,UNMAPPED,151,대전시 중구 선화동,대전시,중구,선화동,대전시 중구 선화동 센트럴뷰,877,877,0,센트럴뷰,59.97,202312,26,"38,900",101,13,-,-,2012,중앙로 45,-,중개거래,대전 중구,24.01.19,아파트
103924.0,103924.0,152,대전시 서구 도안동,대전시,서구,도안동,대전시 서구 도안동 도안18단지린풀하우스,1564,1564,0,도안18단지린풀하우스,70.143,202312,26,"47,000",1807,11,-,-,2014,도안동로 77,-,중개거래,대전 서구,24.02.01,아파트
107699.0,107699.0,153,대전시 유성구 원신흥동,대전시,유성구,원신흥동,대전시 유성구 원신흥동 양우내안애레이크힐,485,485,0,양우내안애레이크힐,84.8419,202312,26,"54,500",1902동,6,-,-,2015,도안동로 446,-,중개거래,대전 유성구,24.03.14,아파트
5767.0,5767.0,154,대전시 서구 만년동,대전시,서구,만년동,대전시 서구 만년동 초원,1-1,1,1,초원,59.89,202312,26,"28,000",102,15,-,-,1995,만년로 45,-,중개거래,대전 서구,24.01.30,아파트
UNMAPPED,UNMAPPED,155,대전시 동구 용운동,대전시,동구,용운동,대전시 동구 용운동 용운주공2단지,147,147,0,용운주공2단지,41.3,202312,26,"9,800",205,9,-,-,1987,백룡로 138,-,중개거래,대전 동구,24.02.02,아파트
108785.0,108785.0,156,대전시 유성구 죽동,대전시,유성구,죽동,대전시 유성구 죽동 죽동대원칸타빌,683,683,0,죽동대원칸타빌,84.989,202312,26,"59,500",201동,3,-,-,2017,죽동로 39,-,중개거래,세종시,24.01.03,아파트
114450.0,114450.0,157,대전시 유성구 덕명동,대전시,유성구,덕명동,대전시 유성구 덕명동 유성숲오투그란데3차,614,614,0,유성숲오투그란데3차,59.7564,202312,26,"36,400",505동,27,-,-,2019,학하중앙로 60,-,중개거래,대전 유성구,23.12.28,아파트
101067.0,101067.0,158,대전시 중구 유천동,대전시,중구,유천동,대전시 중구 유천동 유등탑스빌,331-10,331,10,유등탑스빌,35.31,202312,26,"6,500",-,3,-,-,2004,유천로33번길 106,-,중개거래,대전 중구,24.04.02,아파트
UNMAPPED,UNMAPPED,159,대전시 유성구 궁동,대전시,유성구,궁동,대전시 유성구 궁동 레자미1도시형생활주택,490-4,490,4,레자미1도시형생활주택,12.0337,202312,26,"5,250",-,4,-,-,2011,대학로76번안길 32,-,중개거래,대전 유성구,24.01.30,아파트
5623.0,5623.0,160,대전시 대덕구 오정동,대전시,대덕구,오정동,대전시 대덕구 오정동 양지마을,55-5,55,5,양지마을,84.81,202312,26,"29,000",105,5,-,-,1999,대전로1185번길 30,-,중개거래,대전 대덕구,24.03.12,아파트
14509.0,UNMAPPED,162,대전시 서구 둔산동,대전시,서구,둔산동,대전시 서구 둔산동 갤러리아타운,1073,1073,0,갤러리아타운,31.715,202312,26,"6,000",-,7,-,-,2003,둔지로 19,-,직거래,-,23.12.27,아파트
106496.0,106496.0,163,대전시 유성구 지족동,대전시,유성구,지족동,대전시 유성구 지족동 노은해랑숲마을5단지,1033,1033,0,노은해랑숲마을5단지,74.96,202312,26,"31,500",508,2,-,-,2014,지족로 240,-,중개거래,대전 유성구,24.02.13,아파트
6012.0,6012.0,164,대전시 서구 둔산동,대전시,서구,둔산동,대전시 서구 둔산동 향촌,970,970,0,향촌,84.42,202312,26,"46,900",116,12,-,-,1995,둔산로 15,-,중개거래,대전 서구,24.02.22,아파트
23188.0,23188.0,165,대전시 유성구 교촌동,대전시,유성구,교촌동,대전시 유성구 교촌동 제이파크,617,617,0,제이파크,84.9385,202312,26,"32,000",105,7,-,-,2005,진잠로149번길 24,-,중개거래,대전 유성구,24.03.29,아파트
