complexNo,sido,gungu,dong,complexName
101793,광주시,광산구,장덕동,진흥수완더루벤스
137549,광주시,광산구,하남동,부영사랑으로3차
141578,광주시,광산구,하남동,센테니엘수완(도시형)
110670,광주시,광산구,하남동,하남2지구다사로움3단지(도시형)
113010,광주시,광산구,하남동,하남3지구모아엘가더퍼스트
102712,광주시,광산구,흑석동,광주수완지구이지더원
100886,광주시,광산구,흑석동,수완2단지중흥에스-클래스
100889,광주시,광산구,흑석동,수완3단지중흥에스-클래스
125163,광주시,광산구,흑석동,수완센트럴시티서희스타힐스
111449,광주시,광산구,흑석동,수완진아리채3차
101920,광주시,남구,노대동,골드레이크
102195,광주시,남구,노대동,송화레이크포레
100894,광주시,남구,노대동,송화레이크힐
102413,광주시,남구,노대동,진월지구남양휴튼
100044,광주시,남구,방림동,광명
4430,광주시,남구,방림동,광명그린
120117,광주시,남구,방림동,광명샤인빌
4432,광주시,남구,방림동,금원
4420,광주시,남구,방림동,금호맨션
15613,광주시,남구,방림동,라인효친1차
4423,광주시,남구,방림동,라인효친2차
16562,광주시,남구,방림동,명지맨션
4425,광주시,남구,방림동,모아2단지2차
112769,광주시,남구,방림동,무등산센트럴파크
104095,광주시,남구,방림동,방림광신프로그레스
146344,광주시,남구,방림동,방림더퍼스트골드클래스
167461,광주시,남구,방림동,방림동오네뜨하이브
110457,광주시,남구,방림동,방림명지로드힐
148717,광주시,남구,방림동,봉선중길한국아델리움5차
148931,광주시,남구,방림동,송림
146319,광주시,남구,방림동,송림그린
144637,광주시,남구,방림동,송학맨션
147843,광주시,남구,백운동,대양맨션
4539,광주시,남구,백운동,대주
102527,광주시,남구,백운동,루엔시티
15621,광주시,남구,백운동,목우
146904,광주시,남구,백운동,백운광장역천년가(주상복합)
155602,광주시,남구,백운동,"백운대라수어썸브릿지(민간임대,주상복합)"
15619,광주시,남구,백운동,백운대흥스카이1차
4544,광주시,남구,백운동,백운대흥스카이2차
168840,광주시,남구,백운동,백운맨션
4546,광주시,남구,백운동,백운벽산
104981,광주시,남구,백운동,백운우방아이유쉘
4556,광주시,남구,백운동,사직스카이
4551,광주시,남구,백운동,송촌파인힐
4541,광주시,남구,백운동,스카이맨션
4525,광주시,남구,백운동,신천맨션
4534,광주시,남구,백운동,제일파크맨션
122933,광주시,남구,백운동,코아루아팰리스힐
120039,광주시,남구,백운동,프라임로하스(도시형)
4550,광주시,남구,백운동,현대
109402,광주시,남구,백운동,힐스테이트백운
157128,광주시,남구,봉선동,e편한세상봉선셀레스티지
124512,광주시,남구,봉선동,골든뜨레빌
16567,광주시,남구,봉선동,광명
4572,광주시,남구,봉선동,금호타운1차
4673,광주시,남구,봉선동,금호타운2차
126431,광주시,남구,봉선동,남양휴튼엠브이지(주상복합)
147098,광주시,남구,봉선동,대신아파트
4679,광주시,남구,봉선동,대화
4582,광주시,남구,봉선동,라인1차
4587,광주시,남구,봉선동,"라인2,3차"
4591,광주시,남구,봉선동,라인광장1차
4597,광주시,남구,봉선동,"라인광장2,3차"
4599,광주시,남구,봉선동,라인하이츠
117175,광주시,남구,봉선동,명성
4689,광주시,남구,봉선동,명지
17255,광주시,남구,봉선동,모아1단지1차
4608,광주시,남구,봉선동,모아1단지2차
4614,광주시,남구,봉선동,모아2단지1차
27336,광주시,남구,봉선동,모아엘가
4632,광주시,남구,봉선동,무등파크2차
4642,광주시,남구,봉선동,무등파크맨션1차
15642,광주시,남구,봉선동,무등파크맨션3차1단지
4628,광주시,남구,봉선동,무등파크맨션3차2단지
134653,광주시,남구,봉선동,무등프라자주월2차(주상복합)
15662,광주시,남구,봉선동,무진
104503,광주시,남구,봉선동,봉선남양휴튼1차
109504,광주시,남구,봉선동,봉선남양휴튼2차
100735,광주시,남구,봉선동,봉선더쉴1단지
118389,광주시,남구,봉선동,봉선더쉴2단지
158478,광주시,남구,봉선동,봉선동한국아델리움57더펜트
155787,광주시,남구,봉선동,봉선동한국아델리움57리미티드(주상복합)
104545,광주시,남구,봉선동,봉선로광명메이루즈
140740,광주시,남구,봉선동,봉선르오네뜨
4638,광주시,남구,봉선동,봉선무등4차
108296,광주시,남구,봉선동,봉선솔뫼렉스케이원(주상복합)
145717,광주시,남구,봉선동,봉선유탑메트로시티(주상복합)
103522,광주시,남구,봉선동,봉선이지더원2단지(주상복합)
103524,광주시,남구,봉선동,봉선이지더원3단지
109380,광주시,남구,봉선동,봉선제일풍경채엘리트파크
107741,광주시,남구,봉선동,봉선지웰
129863,광주시,남구,봉선동,봉선지웰에스테이트
105813,광주시,남구,봉선동,봉선한국아델리움3차
143866,광주시,남구,봉선동,봉선한국아델리움57
176857,광주시,남구,봉선동,봉선한국아델리움57디오브(주상복합)
4664,광주시,남구,봉선동,삼익1차
4670,광주시,남구,봉선동,삼익2차
4512,광주시,남구,봉선동,송림
11400,광주시,남구,봉선동,쌍용스윗닷홈
10251,광주시,남구,봉선동,포스코더샵
19236,광주시,남구,봉선동,한국아델리움1단지
19238,광주시,남구,봉선동,한국아델리움2단지
160279,광주시,남구,봉선동,한국아델리움57펜트윈(주상복합)
155100,광주시,남구,사동,사직
126918,광주시,남구,사동,성하
109401,광주시,남구,서동,서동영무예다음
11277,광주시,남구,서동,아남프라자
4411,광주시,남구,서동,제일파크맨션
4563,광주시,남구,송하동,금호타운
4567,광주시,남구,송하동,삼익
104837,광주시,남구,송하동,송하진아리채5차1단지
104838,광주시,남구,송하동,송하진아리채5차2단지
135351,광주시,남구,송하동,효천코오롱하늘채
128335,광주시,남구,압촌동,에너지밸리풍경채퍼스트파크
15656,광주시,남구,양림동,무등파크맨션
105208,광주시,남구,양림동,양림휴먼시아
134651,광주시,남구,월산동,광전파크
144501,광주시,남구,월산동,남구진아리채리센츠
15659,광주시,남구,월산동,남부
17257,광주시,남구,월산동,덕림맨션
4412,광주시,남구,월산동,덕림제일파크맨션
4413,광주시,남구,월산동,라인
125021,광주시,남구,월산동,반도유보라더퍼스트
147677,광주시,남구,월산동,삼우
118578,광주시,남구,월산동,우영
123870,광주시,남구,월산동,월산
137888,광주시,남구,월산동,월산보라
16569,광주시,남구,월산동,월산삼진하트빌
104982,광주시,남구,월산동,월산우방아이유쉘
113153,광주시,남구,월산동,월산이스토리
118005,광주시,남구,월산동,이안가
155243,광주시,남구,월산동,제일
4416,광주시,남구,월산동,제일맨션
15661,광주시,남구,월산동,제일파크
151911,광주시,남구,월산동,힐스테이트월산
115532,광주시,남구,임암동,효천1중흥S-클래스에코시티
115510,광주시,남구,임암동,효천1중흥S-클래스에코파크
136712,광주시,남구,임암동,효천1지구중흥에스클래스리버티(민간임대)
116720,광주시,남구,임암동,효천시티프라디움
118903,광주시,남구,주월동,AM-CITY(도시형)
10748,광주시,남구,주월동,경남
116081,광주시,남구,주월동,극동마이다스빌2차
100901,광주시,남구,주월동,금영푸르미
119905,광주시,남구,주월동,남구주월골드클래스어반시티(주상복합)
108156,광주시,남구,주월동,대원
105226,광주시,남구,주월동,대흥
4715,광주시,남구,주월동,덕산
4697,광주시,남구,주월동,라인가든1차
4721,광주시,남구,주월동,라인가든2차
4501,광주시,남구,주월동,명지
4699,광주시,남구,주월동,무등파크맨션
111860,광주시,남구,주월동,봉선로남해오네뜨
125857,광주시,남구,주월동,봉선주월대라수어썸브릿지(주상복합)
117925,광주시,남구,주월동,삼다에코빌
15665,광주시,남구,주월동,서강
140972,광주시,남구,주월동,서남하이츠
109722,광주시,남구,주월동,세왕그린파크
4716,광주시,남구,주월동,스카이
25315,광주시,남구,주월동,신영루체빌
4701,광주시,남구,주월동,신천그린맨션
125372,광주시,남구,주월동,양우내안애프레스티지(주상복합)
165397,광주시,남구,주월동,영춘
113698,광주시,남구,주월동,전일씨네빌
103661,광주시,남구,주월동,제석산호반힐하임
109261,광주시,남구,주월동,종원
116087,광주시,남구,주월동,주월마이다스빌
124609,광주시,남구,주월동,주월명지로드힐
101146,광주시,남구,주월동,주월영무예다음1차
108506,광주시,남구,주월동,주월영무예다음2차
103523,광주시,남구,주월동,주월이지더원1단지
105739,광주시,남구,주월동,주월초원
4717,광주시,남구,주월동,주월현대1차
4718,광주시,남구,주월동,주월현대2차
19240,광주시,남구,주월동,주월호반베르디움1차
15668,광주시,남구,주월동,한양
101145,광주시,남구,주월동,해태1차
9916,광주시,남구,주월동,해태2차
24679,광주시,남구,주월동,호반베르디움2차
122252,광주시,남구,지석동,일진스위트포레
104806,광주시,남구,지석동,지석한일베라체
173877,광주시,남구,지석동,힐스테이트지석
101147,광주시,남구,진월동,고운하이플러스
4485,광주시,남구,진월동,광명
19755,광주시,남구,진월동,금광하늘연가
4490,광주시,남구,진월동,대덕
4434,광주시,남구,진월동,대주1차
4441,광주시,남구,진월동,대주2차
19527,광주시,남구,진월동,대주파크빌
104902,광주시,남구,진월동,브라운스톤진월
15672,광주시,남구,진월동,삼송
4446,광주시,남구,진월동,삼익세라믹
4453,광주시,남구,진월동,새한
106346,광주시,남구,진월동,서라
126819,광주시,남구,진월동,세원
4511,광주시,남구,진월동,신흥타운
4513,광주시,남구,진월동,아남
124245,광주시,남구,진월동,양지바른
16585,광주시,남구,진월동,옥천
16587,광주시,남구,진월동,우정
10491,광주시,남구,진월동,유달파크
16588,광주시,남구,진월동,정우
4460,광주시,남구,진월동,중흥파크
101148,광주시,남구,진월동,진아리채
101032,광주시,남구,진월동,진아하이빌
15678,광주시,남구,진월동,진월(250-3)
114909,광주시,남구,진월동,진월고운하이플러스2차
4506,광주시,남구,진월동,진월삼익2차
10186,광주시,남구,진월동,진월삼익세라믹3차
17325,광주시,남구,진월동,진월진아하이빌2차
4519,광주시,남구,진월동,진월풍림
118392,광주시,남구,진월동,진월한국아델리움2차
159181,광주시,남구,진월동,진월한국아델리움57
4464,광주시,남구,진월동,진월한신1차
4466,광주시,남구,진월동,진월한신2차
4469,광주시,남구,진월동,진월현대1차
4481,광주시,남구,진월동,진월현대2차
4523,광주시,남구,진월동,진월현대3차
110550,광주시,남구,진월동,토담휴로스에듀파크
17324,광주시,남구,진월동,한국아델리움
4479,광주시,남구,진월동,협진훼밀리
16594,광주시,남구,진월동,호반(리젠시빌)
19756,광주시,남구,진월동,호반리젠시빌스위트
106555,광주시,남구,행암동,광주효천2지구중흥S클래스(S-1블럭)
